time,bpm,spo2,audio,temperature,humidity
2026-03-08T16:30:12.035145,67,99,49,,
2026-03-08T16:30:13.036436,63,96,51,,
2026-03-08T16:30:14.037702,71,97,88,,
2026-03-08T16:30:15.039342,68,95,48,,
2026-03-08T16:30:16.040922,65,96,0,,
2026-03-08T16:30:17.042349,68,91,41,,
2026-03-08T16:30:18.043685,61,95,62,,
2026-03-08T16:30:19.044789,67,95,69,,
2026-03-08T16:30:20.102553,73,98,31,,
2026-03-08T16:30:21.104119,63,97,33,,
2026-03-08T16:30:22.105496,61,96,25,,
2026-03-08T16:30:23.106581,80,98,38,,
2026-03-08T16:30:24.107676,61,97,9,,
2026-03-08T16:30:25.109612,74,95,62,,
2026-03-08T16:30:26.110729,68,94,54,,
2026-03-08T16:30:27.111945,74,96,48,,
2026-03-08T16:30:28.113341,72,98,32,,
2026-03-08T16:30:29.114793,68,95,26,,
2026-03-08T16:30:30.116115,70,97,69,,
2026-03-08T16:30:31.117618,75,92,22,,
2026-03-08T16:30:32.118983,73,94,94,,
2026-03-08T16:30:33.120672,70,95,28,,
2026-03-08T16:30:34.121839,62,95,52,,
2026-03-08T16:30:35.123144,73,96,79,,
2026-03-08T16:30:36.124214,70,97,48,,
2026-03-08T16:30:37.125894,63,97,42,,
2026-03-08T16:30:38.128300,75,96,95,,
2026-03-08T16:30:39.184333,71,96,35,,
2026-03-08T16:30:40.186031,76,95,116,,
2026-03-08T16:30:41.187097,69,96,30,,
2026-03-08T16:30:42.188266,74,94,56,,
2026-03-08T16:30:43.189487,68,97,81,,
2026-03-08T16:30:44.190669,69,96,32,,
2026-03-08T16:30:45.191971,69,96,48,,
2026-03-08T16:30:46.193020,71,96,47,,
2026-03-08T16:30:47.194193,61,96,31,,
2026-03-08T16:30:48.195173,72,96,12,,
2026-03-08T16:30:49.196465,67,95,17,,
2026-03-08T16:30:50.197428,71,96,25,,
2026-03-08T16:30:51.198727,67,97,79,,
2026-03-08T16:30:52.199804,66,98,68,,
2026-03-08T16:30:53.202540,71,95,72,,
2026-03-08T16:30:54.204240,60,96,82,,
2026-03-08T16:30:55.205572,70,96,46,,
2026-03-08T16:30:56.206931,70,93,107,,
2026-03-08T16:30:57.208618,67,98,42,,
2026-03-08T16:30:58.210142,74,94,103,,
2026-03-08T16:30:59.211634,69,96,129,,
2026-03-08T16:31:00.213111,59,98,81,,
2026-03-08T16:31:01.214563,75,99,81,,
2026-03-08T16:31:02.216243,74,95,59,,
2026-03-08T16:31:03.217215,74,100,74,,
2026-03-08T16:31:04.218259,68,94,62,,
2026-03-08T16:31:05.219600,63,98,89,,
2026-03-08T16:31:06.221083,61,97,32,,
2026-03-08T16:31:07.222664,78,94,59,,
2026-03-08T16:31:08.224009,69,95,70,,
2026-03-08T16:31:09.225001,69,96,59,,
2026-03-08T16:31:10.226315,69,98,82,,
2026-03-08T16:31:11.227636,69,95,85,,
2026-03-08T16:31:12.229013,69,96,0,,
2026-03-08T16:31:13.230470,69,95,17,,
2026-03-08T16:31:14.231424,76,92,85,,
2026-03-08T16:31:15.232902,63,95,80,,
2026-03-08T16:31:16.234223,67,99,33,,
2026-03-08T16:31:17.235267,71,91,55,,
2026-03-08T16:31:18.236189,73,94,88,,
2026-03-08T16:31:19.237536,67,95,124,,
2026-03-08T16:31:20.238721,64,97,34,,
2026-03-08T16:31:21.240222,69,94,60,,
2026-03-08T16:31:22.241284,60,94,51,,
2026-03-08T16:31:23.242499,75,95,22,,
2026-03-08T16:31:24.243800,76,94,31,,
2026-03-08T16:31:25.244727,76,93,91,,
2026-03-08T16:31:26.245919,71,96,122,,
2026-03-08T16:31:27.246971,74,94,45,,
2026-03-08T16:31:28.255803,67,91,32,,
2026-03-08T16:31:29.256793,66,92,36,,
2026-03-08T16:31:30.258261,65,96,32,,
2026-03-08T16:31:31.259806,63,96,77,,
2026-03-08T16:31:32.261365,76,97,15,,
2026-03-08T16:31:33.262312,71,95,33,,
2026-03-08T16:31:34.263713,70,95,48,,
2026-03-08T16:31:35.264960,68,97,128,,
2026-03-08T16:31:36.265977,57,95,72,,
2026-03-08T16:31:37.267014,72,95,33,,
2026-03-08T16:31:38.268571,67,93,58,,
2026-03-08T16:31:39.269874,66,95,4,,
2026-03-08T16:31:40.271139,65,94,75,,
2026-03-08T16:31:41.272584,73,97,66,,
2026-03-08T16:31:42.273811,59,98,55,,
2026-03-08T16:31:43.274817,68,97,24,,
2026-03-08T16:31:44.276194,73,97,41,,
2026-03-08T16:31:45.277230,65,94,72,,
2026-03-08T16:31:46.278594,71,97,67,,
2026-03-08T16:31:47.280094,73,95,92,,
2026-03-08T16:31:48.281970,73,92,59,,
2026-03-08T16:31:49.283211,69,99,34,,
2026-03-08T16:31:50.284604,62,98,36,,
2026-03-08T16:31:51.285866,80,99,50,,
2026-03-08T16:31:52.287126,66,94,32,,
2026-03-08T16:31:53.288613,74,95,16,,
2026-03-08T16:31:54.289775,64,94,53,,
2026-03-08T16:31:55.290932,75,97,8,,
2026-03-08T16:31:56.292308,76,94,16,,
2026-03-08T16:31:57.293446,68,95,61,,
2026-03-08T16:31:58.294659,68,100,17,,
2026-03-08T16:31:59.296184,71,96,42,,
2026-03-08T16:32:00.297665,73,93,69,,
2026-03-08T16:32:01.299355,73,95,78,,
2026-03-08T16:32:02.329398,78,98,38,,
2026-03-08T16:32:03.330439,61,94,60,,
2026-03-08T16:32:04.331533,67,95,28,,
2026-03-08T16:32:05.332868,71,96,58,,
2026-03-08T16:32:06.334232,72,95,48,,
2026-03-08T16:32:07.335667,79,91,0,,
2026-03-08T16:32:08.336714,69,92,15,,
2026-03-08T16:32:09.338025,64,92,13,,
2026-03-08T16:32:10.339586,75,96,5,,
2026-03-08T16:32:11.340757,73,93,50,,
2026-03-08T16:32:12.342390,70,93,1,,
2026-03-08T16:32:13.343824,62,97,53,,
2026-03-08T16:32:14.345316,69,97,83,,
2026-03-08T16:32:15.346627,74,94,39,,
2026-03-08T16:32:16.348206,73,98,60,,
2026-03-08T16:32:17.349316,60,99,85,,
2026-03-08T16:32:18.350867,67,95,28,,
2026-03-08T16:32:19.352030,75,93,17,,
2026-03-08T16:32:20.353358,60,98,0,,
2026-03-08T16:32:21.354778,65,93,61,,
2026-03-08T16:32:22.356219,68,98,36,,
2026-03-08T16:32:23.358183,66,98,63,,
2026-03-08T16:32:24.359531,74,96,48,,
2026-03-08T16:32:25.361170,71,96,77,,
2026-03-08T16:32:26.362308,66,95,38,,
2026-03-08T16:32:27.363904,71,95,19,,
2026-03-08T16:32:28.365419,65,97,48,,
2026-03-08T16:32:29.366422,68,93,53,,
2026-03-08T16:32:30.367882,78,98,37,,
2026-03-08T16:32:31.369611,64,98,71,,
2026-03-08T16:32:32.371103,65,92,39,,
2026-03-08T16:32:33.372328,75,92,70,,
2026-03-08T16:32:34.373701,73,97,73,,
2026-03-08T16:32:35.375159,78,96,42,,
2026-03-08T16:32:36.429493,69,94,44,,
2026-03-08T16:32:37.430831,64,94,24,,
2026-03-08T16:32:38.432558,72,97,25,,
2026-03-08T16:32:39.433784,68,97,54,,
2026-03-08T16:32:40.435110,64,96,5,,
2026-03-08T16:32:41.436556,73,96,23,,
2026-03-08T16:32:42.437679,75,96,36,,
2026-03-08T16:32:43.439309,66,93,115,,
2026-03-08T16:32:44.440804,73,92,70,,
2026-03-08T16:32:45.442584,72,90,70,,
2026-03-08T16:32:46.443576,61,97,79,,
2026-03-08T16:32:47.444606,74,94,38,,
2026-03-08T16:32:48.445946,60,97,44,,
2026-03-08T16:32:49.447433,69,96,23,,
2026-03-08T16:32:50.448975,76,94,94,,
2026-03-08T16:32:51.449971,69,93,36,,
2026-03-08T16:32:52.451206,72,97,23,,
2026-03-08T16:32:53.452339,66,96,9,,
2026-03-08T16:32:54.453787,70,95,30,,
2026-03-08T16:32:55.505576,74,94,77,,
2026-03-08T16:32:56.506656,74,100,58,,
2026-03-08T16:32:57.508056,67,95,43,,
2026-03-08T16:32:58.509225,76,95,70,,
2026-03-08T16:32:59.510731,77,95,22,,
2026-03-08T16:33:00.515247,73,95,81,,
2026-03-08T16:33:01.516229,61,95,14,,
2026-03-08T16:33:02.517189,66,95,65,,
2026-03-08T16:33:03.518361,63,98,87,,
2026-03-08T16:33:04.519809,71,92,16,,
2026-03-08T16:33:05.520857,73,95,52,,
2026-03-08T16:33:06.521922,69,98,74,,
2026-03-08T16:33:07.522887,73,97,78,,
2026-03-08T16:33:08.524047,69,97,59,,
2026-03-08T16:33:09.525301,76,95,32,,
2026-03-08T16:33:10.526078,69,94,43,,
2026-03-08T16:33:11.527203,71,96,62,,
2026-03-08T16:33:12.528178,68,94,53,,
2026-03-08T16:33:13.529171,71,94,14,,
2026-03-08T16:33:14.590119,70,101,42,,
2026-03-08T16:33:15.591508,72,96,49,,
2026-03-08T16:33:16.592676,80,95,80,,
2026-03-08T16:33:17.594101,68,97,62,,
2026-03-08T16:33:18.595072,69,97,38,,
2026-03-08T16:33:19.596413,70,95,66,,
2026-03-08T16:33:20.597486,69,94,20,,
2026-03-08T16:33:21.598978,71,95,104,,
2026-03-08T16:33:22.600286,63,92,14,,
2026-03-08T16:33:23.601565,78,97,106,,
2026-03-08T16:33:24.602742,69,96,34,,
2026-03-08T16:33:25.603667,71,97,74,,
2026-03-08T16:33:26.604766,68,98,58,,
2026-03-08T16:33:27.606570,66,96,18,,
2026-03-08T16:33:28.608340,65,94,0,,
2026-03-08T16:33:29.610040,70,95,31,,
2026-03-08T16:33:30.611527,64,95,49,,
2026-03-08T16:33:31.613095,77,99,61,,
2026-03-08T16:33:32.614323,81,94,71,,
2026-03-08T16:33:33.615418,64,97,50,,
2026-03-08T16:33:34.681756,66,98,31,,
2026-03-08T16:33:35.682965,78,97,31,,
2026-03-08T16:33:36.684483,71,94,30,,
2026-03-08T16:33:37.685995,68,94,63,,
2026-03-08T16:33:38.687664,72,91,24,,
2026-03-08T16:33:39.689040,62,92,42,,
2026-03-08T16:33:40.690415,80,94,100,,
2026-03-08T16:33:41.692160,80,92,56,,
2026-03-08T16:33:42.693232,70,95,25,,
2026-03-08T16:33:43.694563,77,95,1,,
2026-03-08T16:33:44.696013,65,95,0,,
2026-03-08T16:33:45.697522,68,95,38,,
2026-03-08T16:33:46.699175,76,96,81,,
2026-03-08T16:33:47.700330,74,97,41,,
2026-03-08T16:33:48.701984,64,95,39,,
2026-03-08T16:33:49.702779,68,95,41,,
2026-03-08T16:33:50.703763,61,97,20,,
2026-03-08T16:33:51.704988,68,96,21,,
2026-03-08T16:33:52.756962,67,96,21,,
2026-03-08T16:33:53.758055,67,96,58,,
2026-03-08T16:33:54.759388,67,95,84,,
2026-03-08T16:33:55.760604,66,96,67,,
2026-03-08T16:33:56.761944,78,96,89,,
2026-03-08T16:33:57.763329,71,96,71,,
2026-03-08T16:33:58.764452,74,95,59,,
2026-03-08T16:33:59.765769,67,95,10,,
2026-03-08T16:34:00.767103,69,93,80,,
2026-03-08T16:34:01.768389,76,96,45,,
2026-03-08T16:34:02.770072,77,91,56,,
2026-03-08T16:34:03.771695,65,96,60,,
2026-03-08T16:34:04.773058,70,97,8,,
2026-03-08T16:34:05.774681,74,95,40,,
2026-03-08T16:34:06.776217,59,95,40,,
2026-03-08T16:34:07.777328,68,94,21,,
2026-03-08T16:34:08.778493,70,97,56,,
2026-03-08T16:34:09.780022,63,96,63,,
2026-03-08T16:34:10.781208,71,96,58,,
2026-03-08T16:34:11.782449,69,93,97,,
2026-03-08T16:34:12.783885,74,98,20,,
2026-03-08T16:34:13.785476,67,94,46,,
2026-03-08T16:34:14.786754,70,96,68,,
2026-03-08T16:34:15.788369,71,96,30,,
2026-03-08T16:34:16.789989,76,97,38,,
2026-03-08T16:34:17.791945,69,94,85,,
2026-03-08T16:34:18.793252,74,95,1,,
2026-03-08T16:34:19.795017,84,96,54,,
2026-03-08T16:34:20.796358,73,95,40,,
2026-03-08T16:34:21.797474,68,95,14,,
2026-03-08T16:34:22.798688,76,93,95,,
2026-03-08T16:34:23.800092,65,95,70,,
2026-03-08T16:34:24.801987,73,98,59,,
2026-03-08T16:34:25.803443,66,96,75,,
2026-03-08T16:34:26.822318,68,96,53,,
2026-03-08T16:34:27.823635,75,95,44,,
2026-03-08T16:34:28.824807,69,96,55,,
2026-03-08T16:34:29.826323,72,94,59,,
2026-03-08T16:34:30.827706,77,96,79,,
2026-03-08T16:34:31.829187,73,98,0,,
2026-03-08T16:34:32.830638,62,97,4,,
2026-03-08T16:34:33.832062,68,97,65,,
2026-03-08T16:34:34.833722,71,95,34,,
2026-03-08T16:34:35.834864,69,97,64,,
2026-03-08T16:34:36.836476,72,98,54,,
2026-03-08T16:34:37.837655,80,95,43,,
2026-03-08T16:34:38.838689,77,94,21,,
2026-03-08T16:34:39.840069,65,96,62,,
2026-03-08T16:34:40.841635,72,95,38,,
2026-03-08T16:34:41.842615,70,96,58,,
2026-03-08T16:34:42.843627,77,94,75,,
2026-03-08T16:34:43.844880,73,96,37,,
2026-03-08T16:34:44.846142,78,96,12,,
2026-03-08T16:34:45.847149,66,96,49,,
2026-03-08T16:34:46.848129,74,96,22,,
2026-03-08T16:34:47.849202,64,97,4,,
2026-03-08T16:34:48.850599,66,93,89,,
2026-03-08T16:34:49.851861,71,92,51,,
2026-03-08T16:34:50.852910,69,96,29,,
2026-03-08T16:34:51.854068,75,95,36,,
2026-03-08T16:34:52.855376,66,98,59,,
2026-03-08T16:34:53.856605,76,95,53,,
2026-03-08T16:34:54.857960,67,94,37,,
2026-03-08T16:34:55.858968,68,97,58,,
2026-03-08T16:34:56.859910,68,92,49,,
2026-03-08T16:34:57.861026,67,95,36,,
2026-03-08T16:34:58.862200,74,93,67,,
2026-03-08T16:34:59.863399,67,93,98,,
2026-03-08T16:35:00.922180,69,97,70,,
2026-03-08T16:35:01.923181,76,93,58,,
2026-03-08T16:35:02.924626,70,95,16,,
2026-03-08T16:35:03.925747,64,91,69,,
2026-03-08T16:35:04.926604,66,92,39,,
2026-03-08T16:35:05.927925,65,97,54,,
2026-03-08T16:35:06.929208,75,100,0,,
2026-03-08T16:35:07.930710,72,96,73,,
2026-03-08T16:35:08.932118,71,95,67,,
2026-03-08T16:35:09.933464,69,92,0,,
2026-03-08T16:35:10.934801,65,97,51,,
2026-03-08T16:35:11.936066,77,95,53,,
2026-03-08T16:35:12.937337,67,95,33,,
2026-03-08T16:35:13.938920,69,95,0,,
2026-03-08T16:35:14.940484,66,91,23,,
2026-03-08T16:35:15.941809,75,98,103,,
2026-03-08T16:35:16.942964,66,98,98,,
2026-03-08T16:35:17.944258,79,98,58,,
2026-03-08T16:35:18.945447,66,92,74,,
2026-03-08T16:35:19.946510,68,92,19,,
2026-03-08T16:35:20.947851,67,93,4,,
2026-03-08T16:35:21.949218,67,98,93,,
2026-03-08T16:35:22.950570,72,97,46,,
2026-03-08T16:35:23.952086,61,98,0,,
2026-03-08T16:35:24.953459,71,98,40,,
2026-03-08T16:35:25.955092,72,97,38,,
2026-03-08T16:35:26.956592,69,94,13,,
2026-03-08T16:35:27.957922,79,97,76,,
2026-03-08T16:35:28.959531,62,95,34,,
2026-03-08T16:35:29.961187,61,93,66,,
2026-03-08T16:35:30.962656,73,93,35,,
2026-03-08T16:35:31.963964,72,92,74,,
2026-03-08T16:35:32.965404,65,99,52,,
2026-03-08T16:35:33.966842,73,93,68,,
2026-03-08T16:35:34.980302,74,95,24,,
2026-03-08T16:35:35.981681,65,97,64,,
2026-03-08T16:35:36.982819,64,97,69,,
2026-03-08T16:35:37.984011,70,98,74,,
2026-03-08T16:35:38.985404,69,95,28,,
2026-03-08T16:35:39.986823,65,95,95,,
2026-03-08T16:35:40.988022,75,99,43,,
2026-03-08T16:35:41.989242,66,95,75,,
2026-03-08T16:35:42.991345,77,96,58,,
2026-03-08T16:35:43.993427,67,94,21,,
2026-03-08T16:35:44.994685,69,95,119,,
2026-03-08T16:35:45.995618,64,95,49,,
2026-03-08T16:35:46.996606,66,98,53,,
2026-03-08T16:35:47.997527,62,92,47,,
2026-03-08T16:35:48.998851,72,96,24,,
2026-03-08T16:35:50.000338,66,95,30,,
2026-03-08T16:35:51.001534,73,99,59,,
2026-03-08T16:35:52.003168,65,92,68,,
2026-03-08T16:35:53.004423,68,95,86,,
2026-03-08T16:35:54.005721,72,97,114,,
2026-03-08T16:35:55.006834,72,94,43,,
2026-03-08T16:35:56.008056,69,92,11,,
2026-03-08T16:35:57.028171,70,93,11,,
2026-03-08T16:35:58.029692,73,95,54,,
2026-03-08T16:35:59.031549,62,95,71,,
2026-03-08T16:36:00.033479,66,97,34,,
2026-03-08T16:36:01.034899,60,95,9,,
2026-03-08T16:36:02.036686,71,95,68,,
2026-03-08T16:36:03.038476,72,93,71,,
2026-03-08T16:36:04.040078,68,93,26,,
2026-03-08T16:36:05.041616,78,99,72,,
2026-03-08T16:36:06.042892,73,95,48,,
2026-03-08T16:36:07.044440,63,96,30,,
2026-03-08T16:36:08.046196,72,96,4,,
2026-03-08T16:36:09.068736,66,95,97,,
2026-03-08T16:36:10.070089,59,94,88,,
2026-03-08T16:36:11.071573,74,96,48,,
2026-03-08T16:36:12.073110,59,92,76,,
2026-03-08T16:36:13.074577,73,98,32,,
2026-03-08T16:36:14.075840,68,96,44,,
2026-03-08T16:36:15.077410,70,91,48,,
2026-03-08T16:36:16.078612,76,93,78,,
2026-03-08T16:36:17.080457,75,96,37,,
2026-03-08T16:36:18.081748,67,99,64,,
2026-03-08T16:36:19.083133,67,94,0,,
2026-03-08T16:36:20.084338,65,94,34,,
2026-03-08T16:36:21.085885,66,98,117,,
2026-03-08T16:36:22.087338,73,96,70,,
2026-03-08T16:36:23.088734,79,93,20,,
2026-03-08T16:36:24.090105,67,97,55,,
2026-03-08T16:36:25.091625,66,98,24,,
2026-03-08T16:36:26.093068,69,97,47,,
2026-03-08T16:36:27.094216,66,98,129,,
2026-03-08T16:36:28.153315,68,97,63,,
2026-03-08T16:36:29.154544,72,96,45,,
2026-03-08T16:36:30.156071,76,95,31,,
2026-03-08T16:36:31.157550,65,96,93,,
2026-03-08T16:36:32.158668,65,97,86,,
2026-03-08T16:36:33.160353,65,93,13,,
2026-03-08T16:36:34.163028,64,95,28,,
2026-03-08T16:36:35.164687,68,94,52,,
2026-03-08T16:36:36.165501,64,98,53,,
2026-03-08T16:36:37.167008,71,94,77,,
2026-03-08T16:36:38.168370,83,98,31,,
2026-03-08T16:36:39.170155,71,97,56,,
2026-03-08T16:36:40.171353,69,96,36,,
2026-03-08T16:36:41.173251,64,94,105,,
2026-03-08T16:36:42.174747,71,98,45,,
2026-03-08T16:36:43.176180,69,94,49,,
2026-03-08T16:36:44.177107,76,96,54,,
2026-03-08T16:36:45.178317,77,98,80,,
2026-03-08T16:36:46.179738,70,95,62,,
2026-03-08T16:36:47.181063,72,97,37,,
2026-03-08T16:36:48.182529,65,96,37,,
2026-03-08T16:36:49.183657,69,95,121,,
2026-03-08T16:36:50.185052,73,98,95,,
2026-03-08T16:36:51.186418,69,96,44,,
2026-03-08T16:36:52.187470,66,95,45,,
2026-03-08T16:36:53.189485,66,98,9,,
2026-03-08T16:36:54.191025,69,93,87,,
2026-03-08T16:36:55.192516,63,92,33,,
2026-03-08T16:36:56.193725,73,94,39,,
2026-03-08T16:36:57.195252,73,97,56,,
2026-03-08T16:36:58.196607,70,95,69,,
2026-03-08T16:36:59.198422,65,96,37,,
2026-03-08T16:37:00.199828,69,96,10,,
2026-03-08T16:37:01.201154,71,96,61,,
2026-03-08T16:37:02.202905,75,95,0,,
2026-03-08T16:37:03.204258,64,94,73,,
2026-03-08T16:37:04.205431,66,93,92,,
2026-03-08T16:37:05.206849,67,90,80,,
2026-03-08T16:37:06.208054,62,100,1,,
2026-03-08T16:37:07.209344,75,97,25,,
2026-03-08T16:37:08.210762,74,96,49,,
2026-03-08T16:37:09.212086,65,96,90,,
2026-03-08T16:37:10.213692,80,95,12,,
2026-03-08T16:37:11.214800,71,96,51,,
2026-03-08T16:37:12.216559,68,95,45,,
2026-03-08T16:37:13.217650,66,95,52,,
2026-03-08T16:37:14.218895,72,96,37,,
2026-03-08T16:37:15.220396,69,91,6,,
2026-03-08T16:37:16.221876,71,96,37,,
2026-03-08T16:37:17.234829,68,95,16,,
2026-03-08T16:37:18.237532,69,97,65,,
2026-03-08T16:37:19.239070,62,100,0,,
2026-03-08T16:37:20.242464,78,97,71,,
2026-03-08T16:37:21.243777,72,95,64,,
2026-03-08T16:37:22.244850,75,95,95,,
2026-03-08T16:37:23.246221,67,96,33,,
2026-03-08T16:37:24.247633,68,97,39,,
2026-03-08T16:37:25.249043,71,95,49,,
2026-03-08T16:37:26.250625,73,92,90,,
2026-03-08T16:37:27.252192,56,96,74,,
2026-03-08T16:37:28.253252,59,91,0,,
2026-03-08T16:37:29.254656,72,93,33,,
2026-03-08T16:37:30.255923,73,94,28,,
2026-03-08T16:37:31.257358,66,94,56,,
2026-03-08T16:37:32.258556,64,94,71,,
2026-03-08T16:37:33.259717,71,95,109,,
2026-03-08T16:37:34.260958,69,93,76,,
2026-03-08T16:37:35.262221,64,97,80,,
2026-03-08T16:37:36.305806,76,93,48,,
2026-03-08T16:37:37.307306,71,96,22,,
2026-03-08T16:37:38.308711,59,95,36,,
2026-03-08T16:37:39.310243,64,97,50,,
2026-03-08T16:37:40.311690,61,96,60,,
2026-03-08T16:37:41.312834,66,94,77,,
2026-03-08T16:37:42.314224,67,96,88,,
2026-03-08T16:37:43.315829,72,96,27,,
2026-03-08T16:37:44.317889,72,91,4,,
2026-03-08T16:37:45.319848,66,95,45,,
2026-03-08T16:37:46.321028,71,96,68,,
2026-03-08T16:37:47.322710,78,93,66,,
2026-03-08T16:37:48.323709,69,94,89,,
2026-03-08T16:37:49.324914,64,97,41,,
2026-03-08T16:37:50.326367,69,92,50,,
2026-03-08T16:37:51.327574,64,95,77,,
2026-03-08T16:37:52.328822,63,95,87,,
2026-03-08T16:37:53.330294,61,95,66,,
2026-03-08T16:37:54.331332,74,94,27,,
2026-03-08T16:37:55.385698,73,90,39,,
2026-03-08T16:37:56.387057,60,94,70,,
2026-03-08T16:37:57.388817,60,99,107,,
2026-03-08T16:37:58.390380,72,98,35,,
2026-03-08T16:37:59.391472,71,94,0,,
2026-03-08T16:38:00.392609,63,98,50,,
2026-03-08T16:38:01.393509,69,99,61,,
2026-03-08T16:38:02.394959,74,95,26,,
2026-03-08T16:38:03.395877,74,98,59,,
2026-03-08T16:38:04.397168,67,96,56,,
2026-03-08T16:38:05.398425,71,93,44,,
2026-03-08T16:38:06.399723,74,94,56,,
2026-03-08T16:38:07.401487,76,93,124,,
2026-03-08T16:38:08.403056,66,95,62,,
2026-03-08T16:38:09.404514,67,95,21,,
2026-03-08T16:38:10.405779,60,94,27,,
2026-03-08T16:38:11.407161,69,92,73,,
2026-03-08T16:38:12.408738,77,98,54,,
2026-03-08T16:38:13.409779,67,97,89,,
2026-03-08T16:38:14.410927,67,95,100,,
2026-03-08T16:38:15.411939,74,95,54,,
2026-03-08T16:38:16.413265,72,98,12,,
2026-03-08T16:38:17.414624,73,95,37,,
2026-03-08T16:38:18.416073,70,97,43,,
2026-03-08T16:38:19.417477,65,99,10,,
2026-03-08T16:38:20.419059,69,94,6,,
2026-03-08T16:38:21.420634,72,95,58,,
2026-03-08T16:38:22.422123,64,96,87,,
2026-03-08T16:38:23.423564,73,92,73,,
2026-03-08T16:38:24.424986,70,94,68,,
2026-03-08T16:38:25.426325,76,94,65,,
2026-03-08T16:38:26.427429,62,92,70,,
2026-03-08T16:38:27.428663,69,96,58,,
2026-03-08T16:38:28.430142,76,95,39,,
2026-03-08T16:38:29.431658,63,100,77,,
2026-03-08T16:38:30.433270,68,93,74,,
2026-03-08T16:38:31.479201,72,94,42,,
2026-03-08T16:38:32.480784,66,93,95,,
2026-03-08T16:38:33.482405,67,96,94,,
2026-03-08T16:38:34.485141,69,98,61,,
2026-03-08T16:38:35.489692,70,96,66,,
2026-03-08T16:38:36.491806,73,96,16,,
2026-03-08T16:38:37.493476,69,96,33,,
2026-03-08T16:38:38.495541,74,98,46,,
2026-03-08T16:38:39.497430,70,95,24,,
2026-03-08T16:38:40.498577,71,95,96,,
2026-03-08T16:38:41.499884,69,92,38,,
2026-03-08T16:38:42.501171,73,97,23,,
2026-03-08T16:38:43.502770,73,95,14,,
2026-03-08T16:38:44.504342,75,97,43,,
2026-03-08T16:38:45.505582,66,98,81,,
2026-03-08T16:38:46.506785,70,95,73,,
2026-03-08T16:38:47.508304,67,96,89,,
2026-03-08T16:38:48.546412,76,97,84,,
2026-03-08T16:38:49.547768,76,99,57,,
2026-03-08T16:38:50.548981,73,96,46,,
2026-03-08T16:38:51.549949,73,95,20,,
2026-03-08T16:38:52.551588,65,95,26,,
2026-03-08T16:38:53.553299,71,95,33,,
2026-03-08T16:38:54.554450,65,95,87,,
2026-03-08T16:38:55.555666,63,98,39,,
2026-03-08T16:38:56.557122,70,95,19,,
2026-03-08T16:38:57.558527,68,95,59,,
2026-03-08T16:38:58.559626,71,93,7,,
2026-03-08T16:38:59.560965,71,93,24,,
2026-03-08T16:39:00.562762,78,94,28,,
2026-03-08T16:39:01.563868,63,97,47,,
2026-03-08T16:39:02.565421,73,93,50,,
2026-03-08T16:39:03.567034,65,93,34,,
2026-03-08T16:39:04.568714,72,90,72,,
2026-03-08T16:39:05.570937,70,100,85,,
2026-03-08T16:39:06.572714,59,95,55,,
2026-03-08T16:39:07.573986,79,94,55,,
2026-03-08T16:39:08.575100,79,98,92,,
2026-03-08T16:39:09.576356,78,96,64,,
2026-03-08T16:39:10.577748,77,96,79,,
2026-03-08T16:39:11.579347,68,94,23,,
2026-03-08T16:39:12.580863,77,93,49,,
2026-03-08T16:39:13.582092,72,97,56,,
2026-03-08T16:39:14.582987,67,96,4,,
2026-03-08T16:39:15.584281,62,97,48,,
2026-03-08T16:39:16.585406,64,94,17,,
2026-03-08T16:39:17.586712,65,96,33,,
2026-03-08T16:39:18.588120,69,94,19,,
2026-03-08T16:39:19.589982,81,96,96,,
2026-03-08T16:39:20.591369,62,94,69,,
2026-03-08T16:39:21.592812,73,97,86,,
2026-03-08T16:39:22.644268,62,92,36,,
2026-03-08T16:39:23.645763,72,98,47,,
2026-03-08T16:39:24.647120,67,93,48,,
2026-03-08T16:39:25.648298,67,93,112,,
2026-03-08T16:39:26.649624,68,97,53,,
2026-03-08T16:39:27.651106,68,95,34,,
2026-03-08T16:39:28.652427,69,93,71,,
2026-03-08T16:39:29.653487,71,98,35,,
2026-03-08T16:39:30.655051,67,94,56,,
2026-03-08T16:39:31.656934,69,98,79,,
2026-03-08T16:39:32.658446,69,95,123,,
2026-03-08T16:39:33.660103,71,94,14,,
2026-03-08T16:39:34.661372,62,89,34,,
2026-03-08T16:39:35.663040,66,94,155,,
2026-03-08T16:39:36.664334,74,94,31,,
2026-03-08T16:39:37.665977,67,92,57,,
2026-03-08T16:39:38.667422,68,97,51,,
2026-03-08T16:39:39.668857,67,96,28,,
2026-03-08T16:39:40.670562,70,95,79,,
2026-03-08T16:39:41.722946,74,99,39,,
2026-03-08T16:39:42.724266,63,97,25,,
2026-03-08T16:39:43.725992,58,97,44,,
2026-03-08T16:39:44.727808,64,94,45,,
2026-03-08T16:39:45.729291,66,96,12,,
2026-03-08T16:39:46.731112,70,97,11,,
2026-03-08T16:39:47.732428,73,93,39,,
2026-03-08T16:39:48.734159,74,93,41,,
2026-03-08T16:39:49.735429,76,95,28,,
2026-03-08T16:39:50.738177,66,96,58,,
2026-03-08T16:39:51.740103,68,95,51,,
2026-03-08T16:39:52.741428,73,97,31,,
2026-03-08T16:39:53.742397,68,98,35,,
2026-03-08T16:39:54.743474,70,98,86,,
